Text,Context,Show,Label,llm_prompt,llm_output,pred
"CHANDLER: I mean, you and I we're just, y'know, we're nothing, we're goofin' around.","MONICA: Umm, listen there's something I think you should know.
 CHANDLER: Oh, is this about you-you dating the nurse? Yeah, Joey already told me, and I am so-so fine.
",FRIENDS,1,"
### Example:
Input:
dorothy: no, i haven't taken her out of the trunk of the car yet.

Steps:
**step 1: surface sentiment**
- the literal meaning suggests that dorothy has not yet performed the action of taking someone or something out of the trunk of the car.
- the surface sentiment appears nonchalant and factual.

**step 2: true intention**
- common sense implies that it is unlikely someone would leave a person or important item in a car trunk, especially if asked about it.
- the phrasing implies a rhetorical device called irony, where the literal statement contrasts sharply with logic or common behavior. this disparity suggests an undertone of exaggeration or absurdity.
- the word ""yet"" signals a degree of casual dismissal or joking discomfort, punctuating the unlikelihood of the literal action being true.

**step 3: comparison and analysis**
- the surface sentiment is neutral but peculiar, leading to an expectation of improbability in literal actions.
- the true intention is to convey the absurdity or impossibility of the situation, highlighting a sarcastic undertone.
- the mismatch between the surface meaning and the true intention indicates sarcasm.

Label:
sarcastic


————————————————————————————————————————
        
        ### Instruction:
        You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].

        ### Input:
        CHANDLER: I mean, you and I we're just, y'know, we're nothing, we're goofin' around.

        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","### step 1: surface sentiment
- the literal meaning suggests that chandler is downplaying the significance or seriousness of the relationship.
- the surface sentiment appears casual and dismissive with phrases like ""we're nothing"" and ""we're goofin' around.""

### step 2: true intention
- the downplaying nature indicates an attempt to deflect or minimize the importance of the situation.
- ""y’know, we’re nothing"" could imply an attempt to convince the listener or himself that the relationship is insignificant, which might not be the actual case.
- given the context of chandler's character from popular media (friends tv show), this could indicate a typical use of sarcasm to hide deeper feelings or uncertainties.

### step 3: comparison and analysis
- the surface sentiment of casual dismissal contrasts with the probable interpersonal complexities involved.
- the statement might be sarcastic, reflecting chandler's typical humor style of making light of serious situations.

### label: 
sarcastic",1.0
"PHOEBE: Uh-huh, well! But umm, still I'm-I'm mad at you.","PERSON: I knew it, wow!!
 PHOEBE: Wait-wait-wait, wait! Puppies. Cute or ugly?
 PERSON: Ohh, so cute.
",FRIENDS,0,"
### Example:
Input:
amy: oh, screw her. she's just lucky we let her hang out with us.

Steps:
#### step 1: surface sentiment
the initial sentiment appears to be negative. phrases like ""oh, screw her"" and ""she's just lucky we let her hang out with us"" indicate a contemptuous or dismissive attitude.

#### step 2: true intention
by analyzing the language and tone, it becomes evident that amy's words are expressing frustration or disdain toward the mentioned person. there are no rhetorical devices such as hyperbole or irony that would suggest the sentiment is meant in an opposite or sarcastic manner.

#### step 3: comparison and analysis
comparing the surface sentiment and the deeper meaning, both align in a negative context. amy seems to genuinely hold a negative view about the person and is voicing a straightforward opinion without an underlying sarcastic tone.

Label:
not sarcastic

————————————————————————————————————————
        
        ### Instruction:
        You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].

        ### Input:
        PHOEBE: Uh-huh, well! But umm, still I'm-I'm mad at you.

        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","### step 1: surface sentiment
the initial sentiment appears to be negative. the phrase ""i'm-i'm mad at you"" indicates that phoebe is expressing anger or frustration.

### step 2: true intention
by analyzing the language and tone, it becomes evident that phoebe's words are expressing annoyance or anger. however, the inclusion of ""uh-huh, well! but umm, still"" before stating ""i'm-i'm mad at you"" gives an informal, somewhat hesitant tone that could suggest phoebe might not be entirely serious about the anger and could indicate sarcasm.

### step 3: comparison and analysis
comparing the surface sentiment and the deeper meaning, there is a hint of potential sarcasm due to the informal and hesitant preface. the way phoebe words her statement doesn't appear to be a straightforward expression of anger but might be masking a different emotion through sarcasm.

### label:
sarcastic",1.0
"CHANDLER: Okay, are you aware unagi  is an eel?","ROSS: Chandler. I sensed it was you.
 CHANDLER: What?!
 ROSS: Unagi. I'm always aware.
",FRIENDS,1,"
### Example:
Input:** 
chandler: ah you see perfect might be a problem. had you said co-dependent or self-destructive.

Steps:
1. **surface sentiment:**
   - **keywords:** ""perfect"", ""might be a problem"", ""co-dependent"", ""self-destructive"".
   - surface sentiment appears confusing since ""perfect"" generally has positive connotations, whereas ""problem"", ""co-dependent"", and ""self-destructive"" are negative.

2. **true intention:**
   - **rhetorical devices:** the statement employs irony and contradiction by juxtaposing ""perfect"" (a positive adjective) with problematic terms like ""co-dependent"" and ""self-destructive"".
   - **language style:** the word choice and context suggest that the speaker (chandler) doesn't literally see ""perfect"" as a problem but is highlighting the absurdity or exaggeration for comedic effect.

3. **comparison and analysis:**
   - the surface sentiment of ""perfect might be a problem"" is contradicted when paired with extreme negatives (""co-dependent"" or ""self-destructive""). 
   - this contradiction, combined with the playful and exaggerated tone, indicates that chandler is being sarcastic, not serious.

Label:
sarcastic


————————————————————————————————————————
        
        ### Instruction:
        You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].

        ### Input:
        CHANDLER: Okay, are you aware unagi  is an eel?

        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","### input:
chandler: okay, are you aware unagi is an eel?

---

### step 1: surface sentiment
- **keywords:** ""aware"", ""unagi"", ""eel"".
- surface sentiment appears neutral or factual because it is simply a question asking about knowledge of a fact.

### step 2: true intention
- **rhetorical devices:** the question seems straightforward but considering chandler's character who often uses sarcasm, there might be another layer.
- **language style:** the phrasing ""are you aware"" can sometimes be used sarcastically, implying that the information should already be known, thus potentially diminishing the listener's competence.

### step 3: comparison and analysis
- the surface sentiment is neutral or factual, but considering chandler's known tendency for sarcasm and the potential condescension in ""are you aware,"" it is likely a sarcastic remark.
- this suggests that chandler believes the other person should already know that unagi is an eel.

### label:
sarcastic",1.0
CHANDLER: Paper cut!,"CHANDLER: I can't figure this out! It's so hard! Should I get her a  Tiffany cut or a Princess cut or a,ah-ah!
",FRIENDS,0,"
### Example:
Input:
person1: look, please, please don't go anywhere, okay?

Steps:
1. **step 1: surface sentiment**
   - **keywords and phrases:** ""please, please"" is a repetition that indicates urgency or earnestness.
   - **sentiment:** the surface sentiment appears to be a plea or request, suggesting concern or worry.

2. **step 2: true intention**
   - **analysis of rhetorical devices and language style:** there are no obvious indicators of sarcasm, such as hyperbole, contradiction, or exaggerated tones. the repetition of ""please"" further supports a genuine plea rather than mockery or irony.
   - **intention:** the speaker seems to be making an earnest request, driven by genuine emotions rather than employing sarcasm.

3. **step 3: comparison and analysis**
   - both the surface sentiment (a plea) and the true intention (an earnest request) align.
   - there is no contradiction or underlying irony between what is said and what is meant.

Label:
not sarcastic

————————————————————————————————————————
        
        ### Instruction:
        You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].

        ### Input:
        CHANDLER: Paper cut!

        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","### step 1: surface sentiment
- **keywords and phrases:** the phrase ""paper cut!"" is brief and does not contain any overt sentiment indicators or sentimental phrases.
- **sentiment:** on the surface, it appears to be an exclamation, likely indicating an injury, but without additional context, it's difficult to ascertain the exact sentiment from the words alone.

### step 2: true intention
- **analysis of rhetorical devices and language style:** chandler is known for his sarcastic sense of humor in the tv show friends. the exclamation ""paper cut!"" could be exaggerated, given its minimal severity compared to the reaction it elicits. such overstatement is often used for comedic or sarcastic effect.
- **intention:** considering chandler's character and typical use of sarcasm, it's likely that he is making light of a minor injury, using hyperbole to stress how insignificant it is while pretending it's a big deal.

### step 3: comparison and analysis
- the surface sentiment suggests an exclamation about a minor injury, and the true intention indicates the use of hyperbole to possibly mock the situation.
- given chandler's known sarcastic demeanor and the context, it is more likely that this statement is sarcastic.

### label: sarcastic",1.0
"CHANDLER: Just a sec, give me a minute to wake up for this,Ah-ha-ha!!","CHANDLER: What?
 JOEY: The ring is gone!
 CHANDLER: Ugh.
",FRIENDS,0,"
### Example:
Input:
chandler: yeah, she couldn't live without the chan love.

Steps:
**step 1: surface sentiment**
- keywords: ""couldn't live without,"" ""chan love""
- sentimental phrases: the phrase ""couldn't live without"" suggests a high level of affection or dependency, typically positive.
- surface sentiment: positive, implying strong affection or need.

**step 2: true intention**
- analyze rhetorical devices: look for exaggeration, irony, or any language style that alters the surface meaning.
- language style: chandler often uses humorous and self-deprecating remarks. however, in this statement, there is no clear indication of intentional exaggeration or irony.
- true intention: the sentence appears to straightforwardly suggest that someone finds chandler's love invaluable.

**step 3: compare surface sentiment and true intention**
- the surface sentiment (positive affection) aligns with the true intention (valuing chandler's love). there isn’t a significant gap between what is said and what is meant.
  
Label:
not sarcastic

————————————————————————————————————————
        
        ### Instruction:
        You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].

        ### Input:
        CHANDLER: Just a sec, give me a minute to wake up for this,Ah-ha-ha!!

        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","### step 1: surface sentiment
- keywords: ""just a sec,"" ""give me a minute,"" ""ah-ha-ha""
- sentimental phrases: the phrase ""give me a minute to wake up for this"" suggests that the speaker needs time to prepare or wake up, and the ""ah-ha-ha"" at the end appears to be a laugh, which could indicate amusement or irony.
- surface sentiment: the statement could be seen as neutral or slightly amused.

### step 2: true intention
- analyze rhetorical devices: the phrase ""ah-ha-ha"" often suggests that it's not to be taken literally but rather humorously or ironically. chandler adding this laugh after a routine statement shifts the context towards a sarcastic tone.
- language style: chandler is known for his sarcastic and witty remarks. the use of ""ah-ha-ha"" in response to a simple request hints at sarcasm, suggesting that the task being requested is mundane or unimportant, but he pretends to need time to wake up for it.

### step 3: compare surface sentiment and true intention
- the surface sentiment (neutral/amused) doesn't entirely align with the true intention (sarcastic humor). the phrase and follow-up laughter imply that chandler is not taking the situation seriously and is likely being sarcastic.

### label:
sarcastic",1.0
"JOEY: Uh, Rachel's here, so good luck man, let me know how it works out.","JOEY: Well, I'm just,if the paste matches the pants, you can make yourself a pair of paste pants and she won't know the difference!
 RACHEL: Joey, do you have a minute?
 ROSS: Dude, what am I gonna
",FRIENDS,1,"
### Example:
Input:
dorothy: what are these? claws?

Steps:
**step 1: surface sentiment:**
- the phrase ""what are these? claws?"" uses a direct question format. there are no immediate sentimental phrases or emojis present. the keywords ""claws"" suggest something sharp or beastly.

**step 2: true intention:**
- given the context, dorothy is likely facing something not actually claws but is comparing them sarcastically to claws. this indicates a rhetorical device where she is emphasizing how rough or unrefined something seems.

**step 3: comparison and analysis:**
- the surface sentiment is a benign question, but the true intention is to highlight the absurdity or unsuitability of the object/feature dorothy is referring to by comparing it to something much more extreme (claws).
- this juxtaposition between the mundane observation and the exaggerated implication suggests sarcasm.

Label:
sarcastic


————————————————————————————————————————
        
        ### Instruction:
        You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].

        ### Input:
        JOEY: Uh, Rachel's here, so good luck man, let me know how it works out.

        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","### step 1: surface sentiment
- the surface sentiment conveys a sense of well-wishing or encouragement (""good luck man"").

### step 2: true intention
- joey's statement surfaces as supportive, yet when considering it in the context of informing someone about rachel's presence, it could imply that dealing with rachel might be challenging. the phrase ""let me know how it works out"" can have a skeptical undertone, suggesting that joey thinks the outcome might not be great or is uncertain.

### step 3: comparison and analysis
- the surface sentiment is superficially encouraging, but the true intention could be laced with doubt about the positive outcome.
- this juxtaposition hints at sarcasm, as it can be a way of lightly mocking the person for needing luck in dealing with rachel or suggesting that things might go awry.

### label:
sarcastic",1.0
"PHOEBE: All right, okay, well, apparently not!","PHOEBE: So you like the drums! That's, that's great! Y'know, I was worried, that, you know, they would maybe an unbearable living situation.
",FRIENDS,1,"
### Example:
Input:
dorothy: what are these? claws?

Steps:
**step 1: surface sentiment:**
- the phrase ""what are these? claws?"" uses a direct question format. there are no immediate sentimental phrases or emojis present. the keywords ""claws"" suggest something sharp or beastly.

**step 2: true intention:**
- given the context, dorothy is likely facing something not actually claws but is comparing them sarcastically to claws. this indicates a rhetorical device where she is emphasizing how rough or unrefined something seems.

**step 3: comparison and analysis:**
- the surface sentiment is a benign question, but the true intention is to highlight the absurdity or unsuitability of the object/feature dorothy is referring to by comparing it to something much more extreme (claws).
- this juxtaposition between the mundane observation and the exaggerated implication suggests sarcasm.

Label:
sarcastic


————————————————————————————————————————
        
        ### Instruction:
        You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].

        ### Input:
        PHOEBE: All right, okay, well, apparently not!

        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","### input:
phoebe: all right, okay, well, apparently not!

step 1: surface sentiment:
- the phrase ""all right, okay, well, apparently not!"" consists of neutral or mildly positive words like ""all right"" and ""okay."" the phrase ""apparently not"" introduces a sense of contradiction or realization, often used to express disappointment or frustration.

step 2: true intention:
- the phrase suggests that phoebe initially believed something to be true or to happen as expected and then finds out it is not the case. the use of ""apparently"" hints at an expectation being subverted. the combination of ""all right, okay"" before the realization amplifies the sense of leading up to an unexpected letdown, which can be a rhetorical device to emphasize irony or sarcasm.

step 3: comparison and analysis:
- the surface sentiment is neutral or mildly frustrated, but the true intention behind this sequence of phrases suggests irony or sarcasm. phoebe's acknowledgment (""all right, okay"") followed by a sudden reversal (""well, apparently not!"") implies she initially thought one thing and then found it to be false, leading to a sarcastic tone.

### label: sarcastic",1.0
"RACHEL: That's easy for you to say, you weren't almost just killed.","RACHEL: Yes! And he said really mean things that were only partly true.
 JOEY: I'm gonna go down there and teach that guy a lesson.
 MONICA: Joey, please don't do that. I think it's best that we just forget about it.
",FRIENDS,1,"
### Example:
Input: chandler: oh i left them in my bulldozer .. i don't have tools!

Steps:
step 1: surface sentiment: the keywords ""oh i left them in my bulldozer"" indicate an absurd or highly unlikely scenario, especially following the statement ""i don't have tools!"". there's a hint of exaggeration and irony.

step 2: true intention: chandler is using hyperbole (mentioning a bulldozer) to emphasize that he never had tools in the first place. the true intention is to humorously indicate a lack of tools, rather than to provide an actual explanation.

step 3: comparison and analysis: the surface sentiment shows an exaggerated and humorous scenario, while the true intention is to emphasize a lack of tools through irony. this incongruence between the absurd statement and the true message suggests sarcasm.

label: sarcastic

————————————————————————————————————————
        
        ### Instruction:
        You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].

        ### Input:
        RACHEL: That's easy for you to say, you weren't almost just killed.

        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","### step 1: surface sentiment
the keywords ""that's easy for you to say"" imply a dismissive or frustrated tone. the phrase ""you weren't almost just killed"" adds a sense of danger and trauma, suggesting that the speaker feels the statement being contradicted is trivializing their experience.

### step 2: true intention
rachel is likely using hyperbole or understatement here. by saying ""that's easy for you to say,"" she is emphasizing that the other person's perspective is less valid or informed because they did not experience the same life-threatening situation.

### step 3: comparison and analysis
the surface sentiment shows frustration and a hint of dismissal, while the true intention emphasizes the difference in experience between rachel and the person she is speaking to. this incongruence and the exaggeration in the statement suggest sarcasm.

### label: sarcastic",1.0
PHOEBE: I don't think you could ever do that.,"PHOEBE: There is nothing wrong with Jake! Okay? He is all man! I'm thinking even more than you.
 JOEY: Oh yeah, he looked like a real lumberjack in those pink lacys.
 PHOEBE: I'm just saying that only a man completely secure with his masculinity could walk around in women's underwear!
",FRIENDS,0,"
### Example:
Input:
- **howard:** ""trust me, you're not jewish. that's how they get you.""

Steps:
#### step 1: surface sentiment
- **keywords and phrases:** ""trust me,"" ""you're not jewish,"" ""that's how they get you.""
- **sentimental tone:** generally flat with a possible hint of an advisory tone.

#### step 2: true intention
- **rhetorical devices**: the phrase ""that's how they get you"" could be interpreted as a casual or serious assertion but doesn't inherently carry a sarcastic tone.
- **language style:** the language doesn't show a clear contradictory or ironic style that typically defines sarcasm. 

#### step 3: compare and analyze
- **surface sentiment vs. true intention:** there is no strong contradiction between the surface sentiment of advice or declaration and the deeper intention behind the statement.
  
Label:
not sarcastic

————————————————————————————————————————
        
        ### Instruction:
        You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].

        ### Input:
        PHOEBE: I don't think you could ever do that.

        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","### input:
phoebe: i don't think you could ever do that.

### step-by-step breakdown:

#### step 1: surface sentiment
- **keywords and phrases:** ""i don't think you could ever do that.""
- **sentimental tone:** doubtful or dismissive.

#### step 2: true intention
- **rhetorical devices:** the phrase “ever do that” can exaggerate the improbability, which is a common feature in sarcasm.
- **language style:** the language is simple and can be interpreted as directly dismissive. however, due to the exaggeration, there's a hint that the true intention might not be aligned with the literal interpretation.

#### step 3: compare and analyze
- **surface sentiment vs. true intention:** the surface sentiment is dismissiveness. however, the true intention could imply the opposite, suggesting the speaker might actually believe the person can do it, using sarcasm to convey skepticism exaggeratedly.

### label:
sarcastic",1.0
"CHANDLER: Yes, I know, but her friend sounds like such a...","JOEY: Oh, uh, listen, about tonight...
 CHANDLER: No, no, no, don't you dare bail on me. The only reason she's goin' out with me is because I said I could bring a friend for her friend.
",FRIENDS,0,"
### Example:
Input:
monica: no!! you have been screwing us all day!

Steps:
step 1: the surface sentiment is clearly negative. phrases like ""no!!"" and ""you have been screwing us all day!"" indicate anger and frustration.
step 2: deducing the true intention, monica is expressing genuine anger and accusation towards the other person. there are no rhetorical devices or language styles used that suggest a different, sarcastic meaning.
step 3: the surface sentiment and the true intention align in their negativity. there isn't a disparity that would suggest sarcasm.

Label:
not sarcastic

————————————————————————————————————————
        
        ### Instruction:
        You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].

        ### Input:
        CHANDLER: Yes, I know, but her friend sounds like such a...

        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","### input:
chandler: yes, i know, but her friend sounds like such a...

steps:
step 1: the surface sentiment is ambiguous. it starts with agreement (""yes, i know"") but it trails off with an incomplete thought (""her friend sounds like such a...""), leaving the listener/reader to infer what chandler might mean.
step 2: deducing the true intention, chandler's incomplete statement often suggests that he's about to say something negative or critical. this trailing off can be a rhetorical device to make the listener fill in the blanks, often with something negative or critical.
step 3: the surface sentiment's ambiguity, combined with the rhetorical trailing off, often leads to an implication of criticism or negativity which aligns with sarcasm or subtle criticism.

label:
sarcastic",1.0
PHOEBE: Chandler?,"PHOEBE: Yeah! Now, why do you want to kill yourself?
 PERSON: It's just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!
",FRIENDS,0,"
### Example:
Input:
chandler: yeah, she couldn't live without the chan love.

Steps:
**step 1: surface sentiment**
- keywords: ""couldn't live without,"" ""chan love""
- sentimental phrases: the phrase ""couldn't live without"" suggests a high level of affection or dependency, typically positive.
- surface sentiment: positive, implying strong affection or need.

**step 2: true intention**
- analyze rhetorical devices: look for exaggeration, irony, or any language style that alters the surface meaning.
- language style: chandler often uses humorous and self-deprecating remarks. however, in this statement, there is no clear indication of intentional exaggeration or irony.
- true intention: the sentence appears to straightforwardly suggest that someone finds chandler's love invaluable.

**step 3: compare surface sentiment and true intention**
- the surface sentiment (positive affection) aligns with the true intention (valuing chandler's love). there isn’t a significant gap between what is said and what is meant.
  
Label:
not sarcastic

————————————————————————————————————————
        
        ### Instruction:
        You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].

        ### Input:
        PHOEBE: Chandler?

        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","given the input ""phoebe: chandler?"", it is a bit ambiguous and lacks sufficient context for a definite sarcasm classification. let's go through the steps to ensure a proper analysis:

**step 1: surface sentiment**
- keywords: ""chandler?""
- sentimental phrases: there are no clear sentimental phrases or keywords indicating positive or negative sentiment.

**step 2: true intention**
- analyze rhetorical devices: here, ""chandler?"" could be a simple inquiry or a dismissive tone, depending on the context or delivery style.
- language style: phoebe's character often uses a quirky or humorous style, but without context, it's challenging to ascertain whether this is an instance of that style or a straightforward question.

**step 3: compare surface sentiment and true intention**
- the surface sentiment lacks specific directional sentiment (neither positive nor negative), and the true intention is ambiguous without additional context. it could be sincere or sarcastic based on tone and context.

given the ambiguity and lack of clear indicators, it's challenging to confidently label this without additional context. however, typically, a simple inquiry like this leans towards a **not sarcastic** label unless specific delivery cues suggest otherwise.

### label: not sarcastic",0.0
"PERSON: Uh, I'm gonna kill myself!","PERSON: I've been talking to you for five minutes now about killing myself and no one's even looked up from their desk. Hang-hang on. Hey everybody!
",FRIENDS,0,"
### Example:
Input:
monica: no!! you have been screwing us all day!

Steps:
step 1: the surface sentiment is clearly negative. phrases like ""no!!"" and ""you have been screwing us all day!"" indicate anger and frustration.
step 2: deducing the true intention, monica is expressing genuine anger and accusation towards the other person. there are no rhetorical devices or language styles used that suggest a different, sarcastic meaning.
step 3: the surface sentiment and the true intention align in their negativity. there isn't a disparity that would suggest sarcasm.

Label:
not sarcastic

————————————————————————————————————————
        
        ### Instruction:
        You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].

        ### Input:
        PERSON: Uh, I'm gonna kill myself!

        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","### input:
person: uh, i'm gonna kill myself!

you can choose to output the result directly if you believe your judgment is reliable,
or
you think step by step if your confidence in your judgment is less than 90%:
step 1: what is the surface sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
step 2: deduce what the sentence really means, namely the true intention, by carefully checking any rhetorical devices, language style, etc.
step 3: compare and analysis step 1 and step 2, infer the final sarcasm label.

### response:

### label: sarcastic",1.0
"JOEY: Thanks, but I kinda have a problem to deal with here.","JOEY: I didn't know he could get me fired! What am I going to do?
 MONICA: Well y'know Joey, you're a pretty charming guy.
",FRIENDS,0,"
### Example:
Input:
monica: no!! you have been screwing us all day!

Steps:
step 1: the surface sentiment is clearly negative. phrases like ""no!!"" and ""you have been screwing us all day!"" indicate anger and frustration.
step 2: deducing the true intention, monica is expressing genuine anger and accusation towards the other person. there are no rhetorical devices or language styles used that suggest a different, sarcastic meaning.
step 3: the surface sentiment and the true intention align in their negativity. there isn't a disparity that would suggest sarcasm.

Label:
not sarcastic

————————————————————————————————————————
        
        ### Instruction:
        You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].

        ### Input:
        JOEY: Thanks, but I kinda have a problem to deal with here.

        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","### step 1:
the surface sentiment seems to be neutral. joey is politely acknowledging thanks but is also indicating that he has a problem to deal with.

### step 2:
to deduce the true intention, consider joey's language. the phrase ""kinda have a problem to deal with here"" could be genuine, indicating that joey is preoccupied, or it could be sarcastic, suggesting that joey feels the problem is more significant than the other person realizes. there is an implication that joey's tone could swing either way depending on the context.

### step 3:
the surface sentiment is neutral, but the true intention behind joey's words could be sarcastic. the phrase ""kinda have a problem"" might downplay a serious issue, indicating possible sarcasm.

### label:
sarcastic",1.0
