Text,Context,Show,Label,linguistic_cue_prompt,contextual_cue_prompt,emotional_cue_prompt,linguistic_cue,contextual_cue,emotional_cue
"RACHEL: I did not mean to touch that,I mean","RACHEL: Okay, well then how about a handshake? Oh God I'm sorry! Oh God, I'm sorry!",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        RACHEL: I did not mean to touch that,I mean\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        RACHEL: I did not mean to touch that,I mean\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        RACHEL: I did not mean to touch that,I mean\n\n        '}]","### Output:

- **Keywords**: ""mean to touch"", ""mean""
- **Rhetorical Devices**:
  - Ellipsis: ""...I mean""
- **Punctuation**: Period (.)
- **Language Style**:
  - Contradictory language: The speaker says they didn't mean to touch something, then immediately says they mean something, potentially suggesting confusion or clumsiness, which could be used sarcastically depending on intonation or context.","### Instruction:
Identify the contextual cues in the input sentence that could be useful for detecting sarcasm.

### Input:
RACHEL: I did not mean to touch that, I mean...

### Contextual Cues for Sarcasm Detection:

1. **Statement**: ""I did not mean to touch that"".
    - In most normal scenarios, this statement could be considered an admission of an unintended action, indicating a potential mistake or accident. 

2. **Repitition**: ""I","To extract emotional cues for sarcasm detection, I'll analyze the sentence for emotional words, contrasts, or implications that might indicate sarcasm. 

### Emotional Words:
The primary emotional word here is ""mean"". It's not typically associated with a positive emotion, but used here it might suggest an ironic or sarcastic tone, since it could imply that the speaker was trying to express a negative emotion (not doing something) when they actually did the opposite.

### Emotional Contrasts:
1. **Negative"
ROSS: I'm supposed to teach a graduate seminar there in ten minutes.,"ROSS: Okay, that-that's all for today. Oh, uh does anyone know where the Freeman building is?
PERSON: Yeah, it's the new building on Avenue A.",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        ROSS: I'm supposed to teach a graduate seminar there in ten minutes.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        ROSS: I'm supposed to teach a graduate seminar there in ten minutes.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        ROSS: I'm supposed to teach a graduate seminar there in ten minutes.\n\n        ""}]","### Output:

1. **Keywords**: 
   - ""supposed to""
   - ""graduate seminar""
   - ""ten minutes""

2. **Rhetorical Devices**: 
   - **Time Expression**: ""in ten minutes"" could imply stress or urgency, which is more common in real-life situations that require immediate action rather than a casual or calm scenario.
   - **Mixed Emotion Tone**: The sentence conveys a burden or reluctance to teach the seminar due to the short notice (""","### Cues for Sarcasm Detection:

**Topic:** 
- 'taught graduate seminar': Mention of teaching or giving a lesson.

**Context:** 
- 'in ten minutes': Implies immediate event occurring soon.
- 'supposed to': Indicates something scheduled or expected, with negative connotation when used sarcastically.

**Common Knowledge:** 
- Being prepared for something 'in ten minutes' typically suggests a lack of adequate time to be ready or to have performed the task before, especially","To extract emotional cues for sarcasm detection, we need to look for indicators of the speaker's attitude, feeling, or opinion toward the situation being described. It's important to recognize that while some words may have positive or negative connotations, sarcasm can sometimes invert those expectations. In this case, the input sentence ""ROSS: I'm supposed to teach a graduate seminar there in ten minutes"" doesn't provide overtly positive or negative emotional cues in the literal sense because it's simply a factual statement"
ROSS: I was thkinking about maybe going into the Robot.,"MONICA: Hey, you haven't been practising the routine have you?
ROSS: No!",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        ROSS: I was thkinking about maybe going into the Robot.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        ROSS: I was thkinking about maybe going into the Robot.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        ROSS: I was thkinking about maybe going into the Robot.\n\n        '}]","### Lying to Detect Sarcasm

Keyword(s): thinking
Rhetorical device: Misleading verb tense (present continuous as opposed to planned future or past) suggesting hesitancy or contemplation; can also imply a strategizing intent.
Punctuation: None specific to sarcasm in this statement, however, ""maybe"" can indicate that the speaker is not entirely serious.
Language style: Casual yet formal in tone, possibly affected, could imply a difference in persona, suggesting potential sarcasm","###Output:

**Topic:** The topic of discussion is about possibly entering something, specifically ""the Robot."" There's a gap on what ""the Robot"" might refer to from the context given; it could be connected to the speaker's profession (a workplace robot), a personal robot object, or something entirely different without further information.

**Context:** The context is not specified in the sentence, leading to potential variability. However, from the sentence alone, it implies a planning thought process or a decision-making","The input sentence does not provide any clear emotional cues for sarcasm detection. There are no obvious emotional words that might indicate a tone of sarcasm, indifference, or irony. Also, there are no contrasts in the sentence that might suggest a flip in mood or tone that is typical in sarcastic remarks. The sentence appears to be straightforward and direct in its communication, not carrying any hints of irony or exaggeration that are often present when expressing sarcasm."
ROSS: Oh well. It probably would've been the most constructive solution.,"ROSS: No, come on don't start. Ouch!
PERSON: What?
ROSS: Stupid balls are in the way.",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        ROSS: Oh well. It probably would've been the most constructive solution.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        ROSS: Oh well. It probably would've been the most constructive solution.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        ROSS: Oh well. It probably would've been the most constructive solution.\n\n        ""}]","To extract linguistic cues for sarcasm detection from the given sentence, let's break it down using the instructions provided:

### Keywords:
- ""Oh well""
- ""probably""
- ""most constructive solution""

All terms typically indicate skepticism or irony when used in certain situations, which are common markers for sarcastic expressions.

### Rhetorical Devices:
- **Omniscience**: There's a hint of sarcasm through the seemingly detached and human-like tone (referring to the ""it"" being","To extract contextual cues from the input sentence for sarcasm detection, consider the following:

1. **Topic**: The context revolves around a solution or a decision, suggesting a scenario where someone might have proposed a solution to a problem or conflict.

2. **Context**: The sentence appears to follow some form of discussion, debate, or argument, where one person is justifying or criticizing a solution.

3. **Common Knowledge**: The common sense here might involve understanding that saying ""It probably would've been","For sarcasm detection, the emotional cues from the input sentence are as follows:

1. Emotional words: ""Oh well"" (hinting a dismissive or uninterested emotional tone), ""probably"" (which may carry a hint of uncertainty or negativism), ""most constructive solution"" (could indicate sarcasm or irony as it's usually not the most obvious choice)

2. Emotional contrasts: The phrase ""most constructive solution"" potentially contrasts with the usual expectation that it wouldn't be the best"
"JOEY: Nothing. It's just old and dingy, that's all.","JOEY: Oh Monica, listen, I ah, I saw down at the hardware store, they got those designer tiles on sale. If you ever want to redo the bathroom floor.
MONICA: Why, what's wrong with my bathroom floor?",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: Nothing. It's just old and dingy, that's all.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: Nothing. It's just old and dingy, that's all.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: Nothing. It's just old and dingy, that's all.\n\n        ""}]","### Instruction:
Please pick out the linguistic cues from the given input sentence to aid in sarcasm detection:

### Input:
JOEY: Nothing. It's just old and dingy, that's all.

### Process:

1. **Keywords**: Single word or short phrases that may hint at sarcasm, irony, or subtle meanings.
   - ""Nothing""
   - ""just""
   - ""old and dingy""

2. **Rhetorical Devices**: Figures of speech used to convey","To extract contextual cues from the input sentence for sarcasm detection, let's analyze the sentence based on topic, context, and common knowledge:

**Topic**: The topic here is likely related to a place, object, or condition in the speaker's environment. It seems that they are describing something, possibly a room or space, in a negative way.

**Context**: The context appears to be a conversation where the speaker is providing a response or explanation about the perceived state of something. There's no significant","The emotional cues from the input sentence for sarcasm detection are:

1. Emotional words: None are explicitly present that strongly convey a specific emotional state. However, the context of the sentence might imply a sense of dissatisfaction, annoyance, or sarcasm due to the contrast between the expected opulence and the actual description.

2. Emotional contrasts: 
   - Contrast between the expected value (""Nothing."") and the actual condition (""It's just old and dingy, that's all."") suggesting the speaker might"
PHOEBE: Yeah?,"PHOEBE: Hi!
JOEY: Hey!
JOEY: Uh, Pheebs, about your mom...",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PHOEBE: Yeah?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PHOEBE: Yeah?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PHOEBE: Yeah?\n\n        '}]","### Extraction of Linguistic Cues for Sarcasm Detection:

#### Keywords:
1. ""Yeah?""
- It might be perceived as affirmative, but if said in a tone that's baton or exaggerated, it might indicate sarcasm or rhetorical interjection.

#### Rhetorical Devices:
1. Exclamation mark or tone emphasis not explicitly shown, however, the question mark at the end might imply tone rather than baton or emphasis.

#### Punctuation:
1. The use of a question mark","### Contextual Cues Extraction for Sarcasm Detection:

**Input Sentence**: ""Yeah?""

**Topic**: Likely referring to a conversation or dialogue between two or more individuals where one of them, PHOEBE, is responding to a question or statement made by someone else.

**Context**: Based on the format of asking with a question mark at the end, this interaction could take place in various settings including but not limited to: casual conversations, discussions, virtual meetings, text-based communications (like","The input sentence ""PHOEBE: Yeah?"" doesn't contain any emotional cues for sarcasm detection. It's a simple question with no specific emotional words or contrasts present."
JOEY: Uh-huh!,"ROSS: I've had better.
JOEY: Okay! When?!
ROSS: All right! All right! It was the best nap ever!",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: Uh-huh!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: Uh-huh!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: Uh-huh!\n\n        '}]","### Instruction:
Please identify the sarcasm features in the given direct speech, such as words, rhetorical devices, punctuation, and style.

### Input:
JOEY: Uh-huh!

### Extracted Linguistic Cues for Sarcasm Detection:

1. **Words**:
   - ""Uh-huh"" is often used to signpost or indicate a verbal or physical nodding, suggesting agreement or acknowledgement. In contexts of sarcasm, it can imply the opposite - disagreement or a lack","To extract the contextual cues from the input sentence for sarcasm detection, let's analyze it step-by-step:

1. **Topic**: The topic of this sentence appears to be a response to something previously said, possibly during a conversation. It doesn't specify the exact context of the preceding conversation, but based on the neutrality of the sentence structure, we can infer that it might be a conversation about a potentially low-interest or routine topic, as the response comes with a tone of 'uh-huh',","The input sentence ""Uh-huh!"" from Joey lacks emotional cues specific to sarcasm detection. However, it might indicate a lack of enthusiasm or a negative response context depending on the situation. Without additional context or surrounding words, it's hard to determine if it's used to convey sarcasm, neutrality, or negative sentiment. A key aspect to consider might be the intended tone or the context in which this phrase is delivered, as tone of voice is crucial in understanding sarcasm."
PHOEBE: The end.,"RACHEL: Oh, but he was my pig man...how did I not see this?
PHOEBE: Oh! I know! It's because... he's gorgeous, and he's charming, and when he looks at you...
RACHEL: Ok, Ok, Pheebs...",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PHOEBE: The end.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PHOEBE: The end.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PHOEBE: The end.\n\n        '}]","### Instruction Output:

1. **Keywords**: ""The end""
2. **Rhetorical Devices**:
   - Repetition (""The end"")
   - Conversational and informal language style
3. **Punctuation**: Period at the end of the sentence, which might be used to emphasize something unexpected or exaggerated in a sarcastic context.
4. **Language Style**:
   - Informal/colloquial tone ('Pop culture/lounge' style)
   - Use of the","To extract contextual cues from the input sentence for sarcasm detection, we need to analyze the content and the context implied in the statement. 

**PHOEBE: The end.**

### Contextual Cues for Sarcasm Detection:

**Topic**:
- This sentence could refer to various topics such as a conclusion of a story, the ending of an event, or the end of a product/service.
  
**Specific Context**:
- Without specific context, it could apply to countless situations","The input sentence, ""PHOEBE: The end."" does not contain any explicit emotional cues that are typically used for sarcasm detection such as emotional words or contrasts. However, the inference of sarcasm would depend on the context. Without context, we cannot definitively detect sarcasm.

If one is to assume sarcasm, some potential emotional cues might include the irony in saying ""the end."" The statement could imply that the speaker is:
- **Demeaning**: Embellishing the"
"PERSON: Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.","PERSON: It has umm, three beautiful bedrooms and ah, no baths. But y'know, the ocean is right there.
PHOEBE: Knock, knock, knock.",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PERSON: Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PERSON: Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PERSON: Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.\n\n        '}]","Linguistic Cues:

1. Keywords and Emphasis: ""Ah, oh, hang on a second"". Use of initials and slicing of words (AH, OH) creates a hesitation, setting a sarcastic tone. This is sarcastic because it mimics asking for patience but actually implies just the opposite action of listening.

2. Other Keywords: ""Come in, come in. All right"". Multiple uses of ""come in"" might imply a genuine offer of welcome or necessity, yet paired","To extract contextual cues from the input sentence for sarcasm detection, let's break down the sentence and consider the tone, formality, and surrounding details that might indicate the presence of sarcasm:

1. **Tone**: The tone of the speaker seems patient and inviting (""hang on a second,"" ""come in, come in,"" ""all right, so think about it""). This contrasts with the usual high level of sarcasm, which often uses irony or mocking language.

2. **Formality","The emotional cues from the input sentence for sarcasm detection can be:

1. ""Ah, oh"" - Sarcasm indicator (often used for sarcasm detection since it could suggest forced politeness or mimicry)

2. ""hang on a second"" - Expresses convening or a sense of patience, which might be sarcastically used to indicate annoyance or frustration instead of genuine politeness

3. ""Come in, come in"" - Friendly and inviting, which could seem sarcastically forced"
CHANDLER: Pheebs?,"CHANDLER: I can't take it anymore. So you win, okay? Here!",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: Pheebs?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: Pheebs?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: Pheebs?\n\n        '}]","### Instruction:
Given the task, the objective is to identify linguistic cues related to sarcasm in the provided sentence. We consider keywords, typical indicators for sarcasm, punctuation, and typical conversational style.

### Hypernym-Structured Cues for Sarcasm Detection:

#### Keywords and Concepts:
1. **Indirect communication:** The mention of Pheebs (friend's name) in a formal or alienating tone, which is often a setup for sarcasm.

#### Indicators:
1.","### Contextual Cues for Sarcasm Detection:

1. **Speaker (CHANDLER)**: The speaker's name, which might provide context about who the conversation might be intended for or the type of relationship between characters. In a sarcasm context, this could point to irony in addressing someone casually or with affection.

2. **Interjection**: ""Pheebs"" is an affectionate nickname that might be used humorously or sarcastically in certain contexts, indicating that the intended tone could","The input sentence provided does not contain any explicit emotional cues that would be useful for sarcasm detection. Emotions such as sarcasm are often inferred through context, tone, punctuation, and the relationship between the speakers. However, Chandler's use of ""Pheebs?"" might suggest a formal, possibly sarcastic, or even patronizing tone, especially if used in an unexpected or confusing situation. Emotion contrasts, contrasts in emotional tone, are not apparent in this single sentence alone. Further context or"
"PHOEBE: Yeah. Yeah, that's what you need a good .. pill.","PHOEBE: Yeah.
RACHEL: I go see my doctor tomorrow, I'll ask her about this. Maybe she can give me a pill or something.",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PHOEBE: Yeah. Yeah, that's what you need a good .. pill.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PHOEBE: Yeah. Yeah, that's what you need a good .. pill.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PHOEBE: Yeah. Yeah, that's what you need a good .. pill.\n\n        ""}]","### Linguistic Cues for Sarcasm Detection:

1. **Keyword Cues:**
   - ""Yeah"": Its usage here might imply a lack of genuine agreement or enthusiasm.
   - ""that's what you need"": An awkward or ironic phrase that suggests the speaker believes the opposite of what they are suggesting.
   - ""a good.. pill"": The humor associated with a light-hearted sarcastic suggestion, implying a problematic solution to a situation using medication.

2. **Rhetorical Devices","Cue Analysis:

1. **Topic**:
   - The topic revolves around medication or the use of pills, possibly in a medical or health-related context.

2. **Context**:
   - The utterance appears to be part of a conversation indicating confusion or misunderstanding. Specifically, it might involve a disagreement, hesitation, or uncertainty about the necessity of medication. The context could involve a scenario where someone is suggesting the use of a pill, possibly to correct a previous statement or to provide an alternative","Emotional cues for sarcasm detection:
1. ""Yeah"" can imply agreement with the previous statement. However, in a sarcastic context, it can be mocking or dismissive. Without additional context, it's difficult to distinguish.
2. ""Yeah, that's what you need"" suggests a level of certainty or insistence that could be sarcastic if the situation being referred to is ridiculous or unreasonable.
3. ""a good .. pill"" could be interpreted sarcastically if the situation is not serious"
JOEY: Hey!,"RACHEL: Well, Joshua's coming in tomorrow and since I don't have the guts to ask him out, I'm going to sell him a coat and put this note in the pocket.
CHANDLER: Oh yeah? Joshua, give me a call sometime, guys like you never go out of style.",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: Hey!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: Hey!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: Hey!\n\n        '}]","To analyze the sentence for sarcasm detection, let's break it down based on the linguistic cues identified through keywords, rhetorical devices, punctuation, and language style:

1. **Keywords**: 
   - ""Hey!""

2. **Rhetorical Devices**: 
   - None immediately apparent in the short phrase.

3. **Punctuation**:
   - The exclamation mark (!) at the end of the sentence indicates strong emotion, possibly one that is exaggerated or exaggeratedly positive, which can often","In the given input sentence, there aren't any explicit contextual cues for sarcasm detection, as it primarily consists of a name ""JOEY"" followed by an exclamation mark, which might indicate enthusiasm or excitement in tone. However, context is generally required to accurately determine sarcasm, and without additional information, it's challenging to definitively identify sarcasm. Typically, expressions of enthusiasm, the use of exaggeration, irony, or the speaker's tone and body language could provide cues that might","The input sentence provided by JOEY, ""Hey!"", does not contain any explicit emotional cues for sarcasm detection. It is a common greeting used to address someone and does not inherently convey any emotion or contrast that would be used to identify sarcasm. Sarcasm often involves a contrast in tone or emotion, with words or phrases that indicate irony or a departure from genuine feeling. In this case, without additional context or societal cues that suggest a particular tone (such as a deadpan or exaggerated"
"ROSS: Can't do it, can you?","ROSS: I can't believe you'd rather go out with him than me.
RACHEL: Would you excuse me, please? I'm trying to have a date here.
ROSS: Fine, just stop thinking about me.",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        ROSS: Can't do it, can you?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        ROSS: Can't do it, can you?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        ROSS: Can't do it, can you?\n\n        ""}]","To analyze the input sentence for sarcasm detection, I will extract the linguistic cues through these categories:

**keywords**:
1. **""Can't do it""** - Indicates a false inability, a key keyword suggesting sarcasm.
2. **""can you?""** - A rhetorical question that elicits a strong negative emotion or incredulity.

**rhetorical devices**:
1. **Rhetorical question** (""can you?"") - This implies the intention of mocking or questioning","### Contextual Cues:
1. **Topic**: The topic of the conversation seems to revolve around an attempt or capability to perform a specific action, implying a probable request or challenge being made by one party to another.

2. **Context**: It is set within a dialogue where there is a protagonist (ROSS) who is unable or unwilling to accomplish something, followed by a question to the other participant (""Can you?""). This sets the tone for a potential request for assistance.

3. **","To extract emotional cues for sarcasm detection from the sentence ""ROSS: Can't do it, can you?"", we will look for emotional words, emotional contrasts, and indications of surprise or nonseriousness. Here are the cues found:

1. **Emotional words:** The words ""Can't do it"" could indicate frustration or helplessness, while ""can you?"" is an attempt to assert the opposite and exude sarcasm.

2. **Emotional contrasts:** There isn't a direct contrast"
"ROSS: Yeah, she's fired.","PHOEBE: Was it my work? Were they mad? Was it Jack? Did he yell?!
ROSS: J-j-just relax, nobody yelled. Jack just was calling to make sure that you were feeling better.
PHOEBE: Thank God.",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        ROSS: Yeah, she's fired.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        ROSS: Yeah, she's fired.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        ROSS: Yeah, she's fired.\n\n        ""}]","### Linguistic Cues Extraction: Sarcasm Detection

**Sentence:** ROSS: Yeah, she's fired.

**Keywords:**
1. **""Yeah,""** - Contraction of ""yes,"" often used unexpectedly in a sentence to provide an ironic or comedic tone.
2. **""she's fired.""** - Direct statement that appears to relay a negative action (firing), which could imply that the speaker is not actually serious or supportive of the action.

**Rhetorical Devices","Based on the input sentence ""ROSS: Yeah, she's fired,"" there aren't specific contextual cues provided that would directly indicate sarcasm without additional context. However, here's an interpretation based on common understandings under typical contexts:

1. **Topic:** The sentence centers around employment situations, specifically termination or firing of an employee. Sarcasm might occur when discussing this topic in a more casual setting or different context from the typical serious tone associated with job dismissals.

2. **Context:** Without","To extract emotional cues for sarcasm detection from the input sentence, let's analyze the sentence ""Yeah, she's fired."" while considering emotional words and contrasts.

**Emotional Words:**

1. **Fired**: This is a common term in contexts such as job performance or discontent with an employee. However, in the context of sarcasm, it can serve as an ironic way to highlight a positive situation (for instance, the person being fired because they did not want to stay or for a"
"JOEY: Nope. Op, wait! There he goes.","JOEY: And you can see me! Same as yesterday, same as the day before.
MONICA: Is he doing his shark attack bit yet?",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: Nope. Op, wait! There he goes.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: Nope. Op, wait! There he goes.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: Nope. Op, wait! There he goes.\n\n        '}]","In the input sentence, there are several linguistic cues that can be indicative of sarcasm:

1. **Keywords**: 
   - ""Nope"" is an unexpected word to hear immediately after someone says ""yes"". It suggests that the speaker is expressing the opposite of what was just said or expected, a common pattern in sarcasm.
   - ""Op, wait!"" This isn't a standard way to say ""okay, wait!"" and may imply either confusion or deliberate awkwardness, another element often","### Cues for Sarcasm Detection:
**Topic**: The topic refers to the overarching subject of the conversation that ""JOEY"" is part of. In this case, without additional context, we do not have detailing on what specific conversation they were engaged in. The subject might vary widely, depending on the immediate discourse they were participating in.

**Context**:
1. *Confirmation process* - The word ""nope"" suggests possible doubt initially.
2. *U-turn in thinking or","The emotional cues from the input sentence for sarcasm detection primarily include:

1. **Emotional words:**
   - ""Nope"" implies a dismissive or negative sentiment, which can denote sarcasm when used unexpectedly in a positive scenario.
   - ""Wait"" can suggest anticipation, which contrasts with the negative tone of ""Nope,"" potentially indicating a sarcastic intention.
   - ""There he goes"" again combines an unexpected contrast in sentiment as it carries a sense of finality, indicative"
