Text,Context,Show,Label,prompt,llm_output,pred
JOEY: I talk to you and nothin'.,"JOEY: Well, why don't you tell me what you're supposed to be! Huh? Because I sure as hell can't figure it out!
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        JOEY: I talk to you and nothin'.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","step 1: the surface sentiment seems neutral. the words used are straightforward and lacking any strong emotional cues such as excitement, frustration, or irony indicators like ""lol"" or ""not at all"". 

step 2: here, 'i talk to you and nothin'' seems to imply a lack of substantial conversation or a mundane interaction. the sentence could be a request for more detailed discussion, a complaint about a lack of feedback, or simply a report of an ordinary conversation.

step",1
MONICA: Do you still wanna call  'em? I wanna call  'em.,"JOEY: Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.
 CHANDLER: Y'know who has a great video camera?
 PHOEBE: Greg and Jenny?
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        MONICA: Do you still wanna call  'em? I wanna call  'em.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","to determine if the input text is 'not sarcastic' or 'sarcastic', let's follow the steps:

step 1: initial observation
in the sentence ""monica: do you still wanna call 'em? i wanna call 'em.,"" there are no obvious keywords, sendimental phrases, or emojis that suggest sarcasm. 

step 2: true intention analysis
the sentence appears straightforward: monica is indicating that she is ready and she hopes the other",0
"RACHEL: I'm just gonna throw it out, it's probably just a bunch of shampoo and...","RACHEL: Oh, great. Although I did sit down where there wasn't a chair.
 MONICA: By the way, Ross dropped by a box of your stuff.
 RACHEL: Oh, well, I guess I had that one coming.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        RACHEL: I'm just gonna throw it out, it's probably just a bunch of shampoo and...\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",sarcastic,1
"JOEY: So, you're just Bing?","CHANDLER: No, no, you're right, it is a ridiculous name!
 JOEY: It's not that bad.
 CHANDLER: Yes it is! From now on, I have no first name.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        JOEY: So, you're just Bing?\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","sarcastic

        ### reasoning explanation:

        step 1: the surface sentiment seems quite straightforward and factual: ""you're just bing"" is a statement asking for confirmation of someone's identity.
        step 2: however, the context 'so, you're just bing?' when spelled as 'so, you're just bing?' bears a sense of exaggeration, mistyped text, or misunderstanding, which creates an element of comic relief. also, it doesn't directly ask",1
"RACHEL: All right, cut, let's pick again, pick again.","JOEY: What? Ace is high! Jack, queen, king, ace!
 MONICA: No! Ace is low! Ace, two, three, four!
 PHOEBE: I don't know. Ooh! Ooh! Look it! Ah-ha!
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        RACHEL: All right, cut, let's pick again, pick again.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",not sarcastic,0
JOEY: It's that whole sensitive thing.,"JOEY: It's gonna be worth it. It's a known fact that women love babies, all right? Women love guys who love babies.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        JOEY: It's that whole sensitive thing.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",label: sarcastic,1
ROSS: Yeah. What-what should I do?,"ROSS: I mean technically it's-it's not against the rules or anything, but it is frowned upon. Especially by that professor we ran into last night, Judgey von Holierthanthou.
 MONICA: Well Ross, you be careful now. You don't want to get a reputation as y'know Professor McNailshisstudents.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        ROSS: Yeah. What-what should I do?\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",not sarcastic,0
ROSS: For what? For letting you throw me out of your office?,"RACHEL: Hi. Look um, about what happened earlier...
 ROSS: No, hey, well, I-I completely understand. You were, you were stressed.
 RACHEL: I was gonna give you a chance to apologise to me.
",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        ROSS: For what? For letting you throw me out of your office?\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","step 1: the surface sentiment seems neutral. there are no clear hints of sarcasm here. ""for what?"", ""for letting you throw me out of your office?"" all seem to ask for a fact or direct response.

step 2: the speaker is addressing someone potentially accusing them of something ('throwing them out of their office'). when someone says 'for what?', or asks for a reason, they typically mean to give justification. the style of these questions suggests the speaker is expecting",1
MONICA: Like I have nothing better to do!,"MONICA: Richard!
 PERSON: Actually, I'm not here to complement the chef.
 MONICA: Ohh ..  Oh, that's okay I hate when people come back to complement the chef.
",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        MONICA: Like I have nothing better to do!\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","step 1: the surface sentiment appears to be negative, indicated by the keyword ""nothing better to do"". this phrase is often used to express boredom or annoyance.

step 2: monica may be sarcastically expressing that she has a plethora of exciting tasks at hand, when she says she ""has nothing better to do"". this suggests she might be pretending to complain to undermine the importance of the actual activity she is performing, or to emphasize the triviality of her actual workload.

step 3:",1
"PERSON: Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel.","RACHEL: I'm really glad Monica asked us out.
 PERSON: I'd love to ask you in, but uh, my sister's visiting and I think she's asleep on the couch.
 RACHEL: You're sister? You're sister's asleep on the couch? Ohhh! I saw
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        PERSON: Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","step 1: the surface sentiment could be seen as polite or neutral. the speaker is introducing someone, rachel, to his sister, krista. there are no keywords or emotional language that suggest sarcasm. no emojis are presented either.

step 2: to determine the true intention, i would consider the context. there are no hints provided other than the sentence itself, which may not have been sarcastic if taken at face value. however, in certain contexts, such as a brother introducing",1
"MONICA: Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended.","RACHEL: Uh-huh.
 PHOEBE: That sounds great!
 JOEY: Hey!
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        MONICA: Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","to classify the input text as not sarcastic or sarcastic, let's follow the outlined steps:

step 1: surface sentiment
the sentence contains words like ""excuse me,"" ""we switched apartments,"" ""cannot eat your food anymore,"" and ""gravy train had ended."" these imply that the speaker is quite concerned, perhaps even apologetic or disappointed. given the context of food and apartments, emotions might run from mild concern to genuine sadness. so, the surface sentiment suggests",0
"MONICA: Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies.","MONICA: Well then we still have a problem.
 CHANDLER: Yeah!
 PHOEBE: With what?
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        MONICA: Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",sarcastic,1
MONICA: What?!?!,"MONICA: Well, you-you coulda just turned the cushion over.
 PHOEBE: Yeah, I would've except I had a big spaghetti stain on the other side.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        MONICA: What?!?!\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",sarcastic,1
"RACHEL: Ross-Ross, you have no idea what this means to me!","RACHEL: I would love to live with you Ross.. that's-that's great! Thank you!
 ROSS: Well, I'm-I'm just glad I could, y'know, help you out.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        RACHEL: Ross-Ross, you have no idea what this means to me!\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","step 1: the surface sentiment indicates strong emotion, quite positive due to the use of multiple exclamations and the use of the word ""no idea"" which is usually associated with a sense of importance or significance.

step 2: the speaker is likely expressing a high level of emotion and enthusiasm over something, which suggests sincerity and authenticity, rather than irony or mockery.

step 3: the strong emotion and the repeated exclamations can be indicative of genuine enthusiasm or joy rather than sarcasm",1
CHANDLER: What would you give to a kid if he wanted a ticket to play with?,"CHANDLER: One ticket to Yemen? Oh no-no-no, no. No, no, no, I just, I just need a pretend ticket.
 PERSON: I'm sorry sir, I don't understand.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        CHANDLER: What would you give to a kid if he wanted a ticket to play with?\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","step 1: the surface sentiment of the text is a question posed by chandler that seems quite straightforward and neutral. there are no keywords like ""joke"", ""tease"", or overly formal language that would immediately point to sarcasm. the use of punctuation (colon and question mark) indicates a conversational tone, but those could also be found in non-sarcastic exchanges.

step 2: the true intention of the sentence needs to be deduced considering chandler's setting in the context",1
"JOEY: Oh sure, go with the sissy.","PHOEBE: Yeah, but Jason's really sensitive.
 CHANDLER: Well sensitive is important, pick him.
 PHOEBE: Yeah.
",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        JOEY: Oh sure, go with the sissy.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",'not sarcastic',0
ROSS: I mean if you hadn't initiated it I-I-I know I would've.,"ROSS: Yeah. Listen about that, the whole uh, who came on to who thing really doesn't matter. I mean, I think it would've happened either way.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        ROSS: I mean if you hadn't initiated it I-I-I know I would've.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","step 1: the surface sentiment appears neutral. the speaker could be expressing uncertainty or acknowledgment.

step 2: the language might appear self-deprecating, and the keywords ""can't say i wouldn't"" may be playful, which could indicate irony or sarcasm.

step 3: considering that the speaker asserts they would've done the action even if it wasn't initiated by themselves, it's suggested that they might actually feel negatively about the prospect of taking the action themselves - giving the line",1
ROSS: DANGER,"RACHEL: I don't like sitting up here! I'm just gonna over
 PHOEBE: No Rachel! They got here first! Why is Ross doing that?
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        ROSS: DANGER\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",label: sarcastic,1
JOEY: Yeah! Look!,"RACHEL: Oh but look! That's gonna leave a stain!
 JOEY: Rach! Hey! It's fine! You're at Joey's!
 RACHEL: Really?
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        JOEY: Yeah! Look!\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","step 1: the surface sentiment of the text ""joey: yeah! look!"" seems positive, as indicated by the expression ""yeah!"" which often signals excitement or enthusiasm. there are no emojis provided in this case.

step 2: considering the context and common language usage, the true intention behind ""yeah! look!"" is most likely to be a call for attention or excitement about showing something.

step 3: comparing the surface sentiment and true intention, there is no",1
JOEY: You'd better act surprised.,"MONICA: About what?
 JOEY: He's planning your birthday party.
 MONICA: Oh my God! I love him!
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        JOEY: You'd better act surprised.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",sarcastic,1
MONICA: Well what are you gonna do when he finds out he wasn't even asked?!,"CHANDLER: Oh! Right. Umm, maybe that's because I didn't send him an invitation.
 MONICA: Chandler! He's your father.  he should be at the wedding.
 CHANDLER: I don't even know the man. Okay? We're not that close. I haven't seen him in years.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        MONICA: Well what are you gonna do when he finds out he wasn't even asked?!\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","step 1: the surface sentiment of monica's statement seems to express a sense of distress or concern about what will happen when someone realizes they were not properly included in a decision or process. monica uses an exclamation point which generally indicates stronger feeling, increasing the perceived sincerity or intensity of the statement.

step 2: however, the phrase ""you can choose to output the result directly if you believe your judgment is reliable"" with the included instruction about confidence levels is presented in what could be described",1
"RACHEL: Okay, you guys, just relax.  I doooo.","PHOEBE: No, yeah! The groom cannot see the bride!
 RACHEL: I'm not gonna marry Chandler!
 PHOEBE: Not after this!
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        RACHEL: Okay, you guys, just relax.  I doooo.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",sarcastic,1
"RACHEL: Y'know what I mean, like dubbies?","RACHEL: Y'know what, actually ..   Okay, okay, okay, what's so funny over here?
 PERSON: I thought you didn't smoke.
 RACHEL: Oh, I thought you guys meant marijuana cigarettes, y'know?
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        RACHEL: Y'know what I mean, like dubbies?\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","step 1: the surface sentiment seems to be inquisitive or curious, using informal language, ""dubbies"" may indicate that the speaker assumes some commonality or shared understanding.

step 2: rachel's question about ""dubbies"" could be interpreted as her asking if the listener agrees or understands a particular slang or doesn't need a clarification on common terms. the term ""dubbies"" can be sarcasm for ""dummies,"" indicating the speaker might be",1
"CHANDLER: Excellent hole, Joe.","MONICA: Enhh
 CHANDLER: I've got canned goods.
 JOEY: Hey, you guys! Take a look at this!  Check this baby out, dug me a hole!
",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        CHANDLER: Excellent hole, Joe.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","step 1: the surface sentiment is praising, as indicated by the word 'excellent', which is a positive sentiment.

step 2: deducing the true intention, the sentence is phrased in a rather exaggerated and ironic manner, suggesting that it is not a direct compliment. the high degree of formality and the unusual tone might be designed to create a humorous response.

step 3: comparing steps 1 and 2, while the surface sentiment is positive, the style",1
"RACHEL: Oh my God!! Ohh, that is it! I'm leaving! You are just a horrible person!","PERSON: Oh, I must've said that after you left.
 RACHEL: Said what? Exactly.
 PERSON: That you enjoyed the occasional drink .. ing binge.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        RACHEL: Oh my God!! Ohh, that is it! I'm leaving! You are just a horrible person!\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",sarcastic,1
"RACHEL: Anyway, they want to take us out Saturday night! What do you say?","JOEY: Oh my!
 RACHEL: They're male nurses.
 JOEY: Not in my head.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        RACHEL: Anyway, they want to take us out Saturday night! What do you say?\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]","""sarcastic""",1
